
# Surface 0 of 1 surfaces

# Curve title: ""landscape.tsv" matrix using 1:2:3"

# Contour 0, label:   0.0025
 24  27.8796  0.0005 
 23.7272  28  0.0005 
 23  28.3052  0.0005 
 22  28.6294  0.0005 
 21  28.8605  0.0005 
 20.0242  29  0.0005 
 20  29.0034  0.0005 

 123.766  25  0.0005 
 123.211  26  0.0005 
 123  26.3249  0.0005 
 122.557  27  0.0005 
 122  27.7251  0.0005 
 121.78  28  0.0005 
 121  28.8582  0.0005 
 120.862  29  0.0005 
 120  29.799  0.0005 
 119.76  30  0.0005 
 119  30.5906  0.0005 
 118.396  31  0.0005 
 118  31.2553  0.0005 
 117  31.8117  0.0005 
 116.598  32  0.0005 
 116  32.2763  0.0005 
 115  32.6534  0.0005 
 114  32.9436  0.0005 
 113.744  33  0.0005 
 113  33.1685  0.0005 
 112  33.3213  0.0005 
 111  33.4027  0.0005 
 110  33.4153  0.0005 
 109  33.3599  0.0005 
 108  33.2353  0.0005 
 107  33.0384  0.0005 

 107  33.0384  0.0005 
 106.857  33  0.0005 
 106  32.7807  0.0005 
 105  32.4468  0.0005 
 104  32.0246  0.0005 
 103.95  32  0.0005 
 103  31.5307  0.0005 
 102.111  31  0.0005 
 102  30.9325  0.0005 
 101  30.2358  0.0005 
 100.703  30  0.0005 
 100  29.4136  0.0005 
 99.5558  29  0.0005 
 99  28.4413  0.0005 
 98.5961  28  0.0005 
 98  27.2784  0.0005 
 97.7829  27  0.0005 
 97.0908  26  0.0005 
 97  25.8506  0.0005 
 96.4954  25  0.0005 
 96  24.0015  0.0005 
 95.5718  23  0.0005 
 95.2277  22  0.0005 
 95  21.1567  0.0005 
 94.9558  21  0.0005 
 94.7418  20  0.0005 
 94.5958  19  0.0005 
 94.5147  18  0.0005 
 94.4969  17  0.0005 
 94.5426  16  0.0005 
 94.6534  15  0.0005 
 94.8329  14  0.0005 
 95  13.3287  0.0005 
 95.0809  13  0.0005 
 95.395  12  0.0005 
 95.7949  11  0.0005 
 96  10.5681  0.0005 
 96.2788  10  0.0005 
 96.861  9  0.0005 
 97  8.78769  0.0005 
 97.5513  8  0.0005 
 98  7.43329  0.0005 
 98.3764  7  0.0005 
 99  6.34211  0.0005 
 99.3655  6  0.0005 
 100  5.43801  0.0005 
 100.573  5  0.0005 
 101  4.68223  0.0005 
 102  4.05398  0.0005 
 102.101  4  0.0005 
 103  3.51229  0.0005 
 104  3.08008  0.0005 
 104.228  3  0.0005 
 105  2.71435  0.0005 
 106  2.42943  0.0005 
 107  2.22247  0.0005 
 108  2.08524  0.0005 
 109  2.01242  0.0005 
 110  2.00115  0.0005 
 111  2.05078  0.0005 
 112  2.16285  0.0005 
 113  2.34112  0.0005 
 114  2.59186  0.0005 
 115  2.92418  0.0005 
 115.188  3  0.0005 
 116  3.31603  0.0005 
 117  3.80035  0.0005 
 117.351  4  0.0005 
 118  4.37037  0.0005 
 118.924  5  0.0005 
 119  5.05349  0.0005 
 120  5.84684  0.0005 
 120.172  6  0.0005 
 121  6.78899  0.0005 
 121.202  7  0.0005 
 122  7.92151  0.0005 
 122.064  8  0.0005 
 122.799  9  0.0005 
 123  9.31576  0.0005 
 123.424  10  0.0005 
 123.941  11  0.0005 
 124  11.1342  0.0005 
 124.387  12  0.0005 
 124.743  13  0.0005 
 125  13.9318  0.0005 
 125.02  14  0.0005 
 125.244  15  0.0005 
 125.395  16  0.0005 
 125.479  17  0.0005 
 125.499  18  0.0005 
 125.455  19  0.0005 
 125.346  20  0.0005 
 125.168  21  0.0005 
 125  21.6711  0.0005 
 124.924  22  0.0005 
 124.621  23  0.0005 
 124.233  24  0.0005 
 124  24.4927  0.0005 
 123.766  25  0.0005 

 68  58.1006  0.0005 
 67.7483  58  0.0005 
 67  57.7085  0.0005 
 66  57.2154  0.0005 
 65.6392  57  0.0005 
 65  56.6066  0.0005 
 64.1701  56  0.0005 
 64  55.8665  0.0005 
 63.0463  55  0.0005 
 63  54.9529  0.0005 
 62.1678  54  0.0005 
 62  53.7752  0.0005 
 61.4713  53  0.0005 
 61  52.1496  0.0005 
 60.922  52  0.0005 
 60.514  51  0.0005 
 60.2247  50  0.0005 
 60.0498  49  0.0005 
 60  48.2069  0.0005 
 59.9871  48  0.0005 
 60  47.7283  0.0005 
 60.0357  47  0.0005 
 60.1981  46  0.0005 
 60.4789  45  0.0005 
 60.8853  44  0.0005 
 61  43.7796  0.0005 
 61.4449  43  0.0005 
 62  42.2183  0.0005 
 62.1757  42  0.0005 
 63  41.1268  0.0005 
 63.1408  41  0.0005 
 64  40.3083  0.0005 
 64.4701  40  0.0005 
 65  39.6767  0.0005 
 66  39.1964  0.0005 
 66.5482  39  0.0005 
 67  38.8423  0.0005 
 68  38.6014  0.0005 
 69  38.4656  0.0005 
 70  38.4301  0.0005 
 71  38.4931  0.0005 
 72  38.6563  0.0005 
 73  38.9249  0.0005 
 73.2039  39  0.0005 
 74  39.3063  0.0005 
 75  39.8136  0.0005 
 75.3004  40  0.0005 
 76  40.4741  0.0005 
 76.6478  41  0.0005 
 77  41.3243  0.0005 
 77.6414  42  0.0005 
 78  42.4478  0.0005 
 78.4022  43  0.0005 
 78.9856  44  0.0005 
 79  44.0313  0.0005 
 79.4242  45  0.0005 
 79.7351  46  0.0005 
 79.9312  47  0.0005 
 80  47.7621  0.0005 
 80.0216  48  0.0005 
 80.0107  49  0.0005 
 80  49.0973  0.0005 
 79.902  50  0.0005 
 79.696  51  0.0005 
 79.3908  52  0.0005 
 79  52.9598  0.0005 
 78.9828  53  0.0005 
 78.4626  54  0.0005 
 78  54.7366  0.0005 
 77.8165  55  0.0005 
 77.0125  56  0.0005 
 77  56.0143  0.0005 
 76  56.9696  0.0005 
 75.96  57  0.0005 
 75  57.6825  0.0005 
 74.3709  58  0.0005 
 74  58.1811  0.0005 
 73  58.5016  0.0005 
 72  58.661  0.0005 
 71  58.6862  0.0005 
 70  58.5949  0.0005 
 69  58.3979  0.0005 
 68  58.1006  0.0005 

 77  87.4066  0.0005 
 76.1326  87  0.0005 
 76  86.9332  0.0005 
 75  86.2718  0.0005 
 74.6719  86  0.0005 
 74  85.3697  0.0005 
 73.6711  85  0.0005 
 73  84.1043  0.0005 
 72.932  84  0.0005 
 72.398  83  0.0005 
 72  82.0055  0.0005 
 71.998  82  0.0005 
 71.7387  81  0.0005 
 71.588  80  0.0005 
 71.5403  79  0.0005 
 71.5915  78  0.0005 
 71.7392  77  0.0005 
 71.9818  76  0.0005 
 72  75.9443  0.0005 
 72.3416  75  0.0005 
 72.8054  74  0.0005 
 73  73.6449  0.0005 
 73.4143  73  0.0005 
 74  72.2107  0.0005 
 74.194  72  0.0005 
 75  71.2043  0.0005 
 75.278  71  0.0005 
 76  70.4962  0.0005 
 77  70.0374  0.0005 
 77.1396  70  0.0005 
 78  69.7705  0.0005 
 79  69.6797  0.0005 
 80  69.7407  0.0005 
 81  69.9383  0.0005 
 81.1881  70  0.0005 
 82  70.26  0.0005 
 83  70.711  0.0005 
 83.4975  71  0.0005 
 84  71.3045  0.0005 
 84.9262  72  0.0005 
 85  72.0606  0.0005 
 85.965  73  0.0005 
 86  73.0391  0.0005 
 86.7549  74  0.0005 
 87  74.3785  0.0005 
 87.3672  75  0.0005 
 87.8294  76  0.0005 
 88  76.5041  0.0005 
 88.16  77  0.0005 
 88.3692  78  0.0005 
 88.4655  79  0.0005 
 88.4507  80  0.0005 
 88.3229  81  0.0005 
 88.0766  82  0.0005 
 88  82.211  0.0005 
 87.6946  83  0.0005 
 87.1636  84  0.0005 
 87  84.2452  0.0005 
 86.4341  85  0.0005 
 86  85.4758  0.0005 
 85.4364  86  0.0005 
 85  86.3507  0.0005 
 84  86.9936  0.0005 
 83.9872  87  0.0005 
 83  87.4484  0.0005 
 82  87.7596  0.0005 
 81  87.9393  0.0005 
 80  87.9941  0.0005 
 79  87.926  0.0005 
 78  87.7325  0.0005 
 77  87.4066  0.0005 

 25  132.205  0.0005 
 24.5104  132  0.0005 
 24  131.787  0.0005 
 23  131.254  0.0005 
 22.6119  131  0.0005 
 22  130.583  0.0005 
 21.291  130  0.0005 
 21  129.742  0.0005 
 20.2811  129  0.0005 
 20  128.674  0.0005 
 19.4819  128  0.0005 
 19  127.261  0.0005 
 18.8433  127  0.0005 
 18.3371  126  0.0005 
 18  125.144  0.0005 
 17.9456  125  0.0005 
 17.6522  124  0.0005 
 17.4547  123  0.0005 
 17.3467  122  0.0005 
 17.3247  121  0.0005 
 17.3882  120  0.0005 
 17.5388  119  0.0005 
 17.7812  118  0.0005 
 18  117.356  0.0005 
 18.1203  117  0.0005 
 18.5627  116  0.0005 
 19  115.219  0.0005 
 19.1271  115  0.0005 
 19.8319  114  0.0005 
 20  113.798  0.0005 
 20.7163  113  0.0005 
 21  112.726  0.0005 
 21.8415  112  0.0005 
 22  111.878  0.0005 
 23  111.205  0.0005 
 23.3615  111  0.0005 
 24  110.667  0.0005 
 25  110.246  0.0005 
 25.7646  110  0.0005 
 26  109.928  0.0005 
 27  109.708  0.0005 
 28  109.578  0.0005 
 29  109.535  0.0005 
 30  109.578  0.0005 
 31  109.708  0.0005 
 32  109.928  0.0005 
 32.2354  110  0.0005 
 33  110.246  0.0005 
 34  110.667  0.0005 
 34.6385  111  0.0005 
 35  111.205  0.0005 
 36  111.878  0.0005 
 36.1585  112  0.0005 
 37  112.726  0.0005 
 37.2837  113  0.0005 
 38  113.798  0.0005 
 38.1681  114  0.0005 
 38.8729  115  0.0005 
 39  115.219  0.0005 
 39.4373  116  0.0005 
 39.8797  117  0.0005 
 40  117.356  0.0005 
 40.2188  118  0.0005 
 40.4612  119  0.0005 
 40.6118  120  0.0005 
 40.6753  121  0.0005 
 40.6533  122  0.0005 
 40.5453  123  0.0005 
 40.3478  124  0.0005 
 40.0544  125  0.0005 
 40  125.144  0.0005 
 39.6629  126  0.0005 
 39.1567  127  0.0005 
 39  127.261  0.0005 
 38.5181  128  0.0005 
 38  128.674  0.0005 
 37.7189  129  0.0005 
 37  129.742  0.0005 
 36.709  130  0.0005 
 36  130.583  0.0005 
 35.3881  131  0.0005 
 35  131.254  0.0005 
 34  131.787  0.0005 
 33.4896  132  0.0005 
 33  132.205  0.0005 
 32  132.522  0.0005 
 31  132.739  0.0005 
 30  132.866  0.0005 
 29  132.907  0.0005 
 28  132.866  0.0005 
 27  132.739  0.0005 
 26  132.522  0.0005 
 25  132.205  0.0005 

 122.738  129  0.0005 
 122  129.991  0.0005 
 121.993  130  0.0005 
 121.122  131  0.0005 
 121  131.127  0.0005 
 120.08  132  0.0005 
 120  132.071  0.0005 
 119  132.869  0.0005 
 118.812  133  0.0005 
 118  133.55  0.0005 
 117.204  134  0.0005 
 117  134.115  0.0005 
 116  134.602  0.0005 
 115  134.987  0.0005 
 114.96  135  0.0005 
 114  135.319  0.0005 
 113  135.569  0.0005 
 112  135.746  0.0005 
 111  135.855  0.0005 
 110  135.902  0.0005 
 109  135.886  0.0005 
 108  135.807  0.0005 
 107  135.662  0.0005 
 106  135.446  0.0005 
 105  135.149  0.0005 

 105  135.149  0.0005 
 104.604  135  0.0005 
 104  134.784  0.0005 
 103  134.336  0.0005 
 102.388  134  0.0005 
 102  133.79  0.0005 
 101  133.139  0.0005 
 100.815  133  0.0005 
 100  132.371  0.0005 
 99.5857  132  0.0005 
 99  131.447  0.0005 
 98.5804  131  0.0005 
 98  130.326  0.0005 
 97.7441  130  0.0005 
 97.0451  129  0.0005 
 97  128.928  0.0005 
 96.4524  128  0.0005 
 96  127.071  0.0005 
 95.9665  127  0.0005 
 95.5576  126  0.0005 
 95.2361  125  0.0005 
 95  124.032  0.0005 
 94.9922  124  0.0005 
 94.8084  123  0.0005 
 94.6949  122  0.0005 
 94.6485  121  0.0005 
 94.6677  120  0.0005 
 94.7524  119  0.0005 
 94.9047  118  0.0005 
 95  117.57  0.0005 
 95.1202  117  0.0005 
 95.4017  116  0.0005 
 95.7622  115  0.0005 
 96  114.46  0.0005 
 96.201  114  0.0005 
 96.7238  113  0.0005 
 97  112.549  0.0005 
 97.3444  112  0.0005 
 98  111.101  0.0005 
 98.0775  111  0.0005 
 98.9405  110  0.0005 
 99  109.937  0.0005 
 99.9691  109  0.0005 
 100  108.972  0.0005 
 101  108.16  0.0005 
 101.223  108  0.0005 
 102  107.47  0.0005 
 102.809  107  0.0005 
 103  106.891  0.0005 
 104  106.401  0.0005 
 105  106.004  0.0005 
 105.012  106  0.0005 
 106  105.673  0.0005 
 107  105.42  0.0005 
 108  105.238  0.0005 
 109  105.124  0.0005 
 110  105.075  0.0005 
 111  105.089  0.0005 
 112  105.167  0.0005 
 113  105.312  0.0005 
 114  105.527  0.0005 
 115  105.818  0.0005 
 115.502  106  0.0005 
 116  106.183  0.0005 
 117  106.63  0.0005 
 117.692  107  0.0005 
 118  107.172  0.0005 
 119  107.817  0.0005 
 119.254  108  0.0005 
 120  108.584  0.0005 
 120.481  109  0.0005 
 121  109.5  0.0005 
 121.485  110  0.0005 
 122  110.606  0.0005 
 122.321  111  0.0005 
 123  111.975  0.0005 
 123.017  112  0.0005 
 123.617  113  0.0005 
 124  113.789  0.0005 
 124.105  114  0.0005 
 124.519  115  0.0005 
 124.84  116  0.0005 
 125  116.657  0.0005 
 125.09  117  0.0005 
 125.279  118  0.0005 
 125.396  119  0.0005 
 125.445  120  0.0005 
 125.428  121  0.0005 
 125.346  122  0.0005 
 125.194  123  0.0005 
 125  123.869  0.0005 
 124.972  124  0.0005 
 124.696  125  0.0005 
 124.336  126  0.0005 
 124  126.75  0.0005 
 123.889  127  0.0005 
 123.367  128  0.0005 
 123  128.59  0.0005 
 122.738  129  0.0005 


# Contour 5, label:        0
 80  90.9311  0 
 79  90.849  0 
 78  90.6733  0 
 77  90.3975  0 
 76  90.0109  0 

 72  35.6348  0 
 73  35.8223  0 
 73.6553  36  0 
 74  36.0918  0 
 75  36.4411  0 
 76  36.8938  0 
 76.1979  37  0 
 77  37.4445  0 
 77.8297  38  0 
 78  38.1215  0 
 79  38.9405  0 
 79.0654  39  0 
 80  39.9461  0 
 80.0488  40  0 
 80.8495  41  0 
 81  41.2223  0 
 81.5052  42  0 
 82  42.9513  0 
 82.025  43  0 
 82.4482  44  0 
 82.7604  45  0 
 82.9752  46  0 
 83  46.1904  0 
 83.1108  47  0 
 83.1605  48  0 
 83.1274  49  0 
 83.0145  50  0 
 83  50.0768  0 
 82.8361  51  0 
 82.5869  52  0 
 82.2665  53  0 
 82  53.6928  0 
 81.8826  54  0 
 81.4479  55  0 
 81  55.9114  0 
 80.9546  56  0 
 80.4211  57  0 
 80  57.7517  0 
 79.8462  58  0 
 79.242  59  0 
 79  59.4321  0 
 78.6159  60  0 
 78.0047  61  0 
 78  61.0112  0 
 77.3983  62  0 
 77.0066  63  0 
 77.27  64  0 
 78  64.3908  0 
 79  64.9673  0 
 79.0475  65  0 
 80  65.4156  0 
 81  65.9196  0 
 81.1351  66  0 
 82  66.4136  0 
 83  66.9745  0 
 83.0395  67  0 
 84  67.5599  0 
 84.6485  68  0 
 85  68.2285  0 
 86  68.982  0 
 86.0213  69  0 
 87  69.8414  0 
 87.1651  70  0 
 88  70.8556  0 
 88.1288  71  0 
 88.9358  72  0 
 89  72.0902  0 
 89.6105  73  0 
 90  73.6958  0 
 90.165  74  0 
 90.6149  75  0 
 90.9618  76  0 
 91  76.1475  0 
 91.2246  77  0 
 91.3985  78  0 
 91.4864  79  0 
 91.4904  80  0 
 91.4098  81  0 
 91.241  82  0 
 91  82.9174  0 
 90.9783  83  0 
 90.6249  84  0 
 90.156  85  0 
 90  85.273  0 
 89.5617  86  0 
 89  86.7647  0 
 88.8112  87  0 
 88  87.868  0 
 87.8599  88  0 
 87  88.7233  0 
 86.609  89  0 
 86  89.3986  0 
 85  89.9253  0 
 84.822  90  0 
 84  90.3335  0 
 83  90.6297  0 
 82  90.8235  0 
 81  90.9228  0 
 80  90.9311  0 

 76  90.0109  0 
 75.9778  90  0 
 75  89.5117  0 
 74.1948  89  0 
 74  88.8703  0 
 73  88.0623  0 
 72.9341  88  0 
 72  87.0315  0 
 71.9735  87  0 
 71.2189  86  0 
 71  85.6601  0 
 70.6139  85  0 
 70.1331  84  0 
 70  83.6554  0 
 69.7613  83  0 
 69.4853  82  0 
 69.2955  81  0 
 69.1857  80  0 
 69.1513  79  0 
 69.1885  78  0 
 69.2941  77  0 
 69.4652  76  0 
 69.6988  75  0 
 69.991  74  0 
 70  73.9728  0 
 70.3459  73  0 
 70.7507  72  0 
 71  71.4218  0 
 71.2066  71  0 
 71.7085  70  0 
 72  69.4111  0 
 72.2478  69  0 
 72.8133  68  0 
 73  67.6116  0 
 73.4036  67  0 
 73.9438  66  0 
 74  65.7939  0 
 74.4139  65  0 
 74.1954  64  0 
 74  63.9079  0 
 73  63.3181  0 
 72.484  63  0 
 72  62.8319  0 
 71  62.4078  0 
 70.1345  62  0 
 70  61.9522  0 
 69  61.5183  0 
 68  61.0306  0 
 67.9456  61  0 
 67  60.5328  0 
 66.0526  60  0 
 66  59.9725  0 
 65  59.3715  0 
 64.455  59  0 
 64  58.6941  0 
 63.0882  58  0 
 63  57.9311  0 
 62  57.0588  0 
 61.9385  57  0 
 61  56.0368  0 
 60.9669  56  0 
 60.1489  55  0 
 60  54.7922  0 
 59.4622  54  0 
 59  53.1909  0 
 58.8942  53  0 
 58.4346  52  0 
 58.078  51  0 
 58  50.702  0 
 57.8145  50  0 
 57.6434  49  0 
 57.5633  48  0 
 57.5727  47  0 
 57.6724  46  0 
 57.865  45  0 
 58  44.5243  0 
 58.1524  44  0 
 58.5401  43  0 
 59  42.0765  0 
 59.0404  42  0 
 59.6646  41  0 
 60  40.5418  0 
 60.4366  40  0 
 61  39.3796  0 
 61.3909  39  0 
 62  38.4548  0 
 62.5943  38  0 
 63  37.7038  0 
 64  37.0945  0 
 64.1883  37  0 
 65  36.5945  0 
 66  36.2039  0 
 66.6922  36  0 
 67  35.906  0 
 68  35.6878  0 
 69  35.5552  0 
 70  35.5032  0 
 71  35.5295  0 
 72  35.6348  0 

 40.2703  132  0 
 40  132.324  0 
 39.368  133  0 
 39  133.37  0 
 38.2759  134  0 
 38  134.234  0 
 37  134.95  0 
 36.9183  135  0 
 36  135.569  0 
 35.1173  136  0 
 35  136.06  0 
 34  136.486  0 
 33  136.808  0 
 32.19  137  0 
 32  137.05  0 
 31  137.237  0 
 30  137.345  0 
 29  137.381  0 
 28  137.345  0 
 27  137.237  0 
 26  137.05  0 

 26  137.05  0 
 25.81  137  0 
 25  136.808  0 
 24  136.486  0 
 23  136.06  0 
 22.8827  136  0 
 22  135.569  0 
 21.0817  135  0 
 21  134.95  0 
 20  134.234  0 
 19.7241  134  0 
 19  133.37  0 
 18.632  133  0 
 18  132.324  0 
 17.7297  132  0 
 17  131.032  0 
 16.9778  131  0 
 16.3388  130  0 
 16  129.373  0 
 15.8085  129  0 
 15.3656  128  0 
 15.0149  127  0 
 15  126.949  0 
 14.726  126  0 
 14.5139  125  0 
 14.3731  124  0 
 14.2993  123  0 
 14.2904  122  0 
 14.3461  121  0 
 14.4681  120  0 
 14.6601  119  0 
 14.9278  118  0 
 15  117.792  0 
 15.2603  117  0 
 15.6766  116  0 
 16  115.368  0 
 16.1849  115  0 
 16.7893  114  0 
 17  113.703  0 
 17.5086  113  0 
 18  112.417  0 
 18.3686  112  0 
 19  111.372  0 
 19.404  111  0 
 20  110.506  0 
 20.6798  110  0 
 21  109.781  0 
 22  109.175  0 
 22.3353  109  0 
 23  108.671  0 
 24  108.259  0 
 24.7874  108  0 
 25  107.931  0 
 26  107.68  0 
 27  107.503  0 
 28  107.399  0 
 29  107.364  0 
 30  107.399  0 
 31  107.503  0 
 32  107.68  0 
 33  107.931  0 
 33.2126  108  0 
 34  108.259  0 
 35  108.671  0 
 35.6647  109  0 
 36  109.175  0 
 37  109.781  0 
 37.3202  110  0 
 38  110.506  0 
 38.5961  111  0 
 39  111.372  0 
 39.6314  112  0 
 40  112.417  0 
 40.4914  113  0 
 41  113.703  0 
 41.2108  114  0 
 41.8152  115  0 
 42  115.368  0 
 42.3234  116  0 
 42.7397  117  0 
 43  117.792  0 
 43.0722  118  0 
 43.34  119  0 
 43.5319  120  0 
 43.6539  121  0 
 43.7096  122  0 
 43.7007  123  0 
 43.627  124  0 
 43.4861  125  0 
 43.274  126  0 
 43  126.949  0 
 42.9851  127  0 
 42.6344  128  0 
 42.1915  129  0 
 42  129.373  0 
 41.6612  130  0 
 41.0222  131  0 
 41  131.032  0 
 40.2703  132  0 

 126  108.599  0 
 126.366  109  0 
 127  109.804  0 
 127.159  110  0 
 127.862  111  0 
 128  111.231  0 
 128.491  112  0 
 129  112.975  0 
 129.014  113  0 
 129.509  114  0 
 129.905  115  0 
 130  115.291  0 
 130.266  116  0 
 130.565  117  0 
 130.798  118  0 
 130.973  119  0 
 131  119.213  0 
 131.119  120  0 
 131.215  121  0 
 131.258  122  0 
 131.249  123  0 
 131.19  124  0 
 131.077  125  0 
 131  125.465  0 
 130.923  126  0 
 130.73  127  0 
 130.476  128  0 
 130.152  129  0 
 130  129.4  0 
 129.787  130  0 
 129.361  131  0 
 129  131.709  0 
 128.856  132  0 
 128.296  133  0 
 128  133.462  0 
 127.653  134  0 
 127  134.881  0 
 126.909  135  0 
 126.075  136  0 
 126  136.084  0 
 125.124  137  0 
 125  137.123  0 
 124.021  138  0 
 124  138.019  0 
 123  138.821  0 
 122.742  139  0 
 122  139.525  0 
 121.195  140  0 
 121  140.12  0 
 120  140.665  0 
 119.239  141  0 
 119  141.114  0 
 118  141.528  0 
 117  141.851  0 
 116.424  142  0 
 116  142.126  0 
 115  142.362  0 
 114  142.533  0 
 113  142.646  0 
 112  142.708  0 
 111  142.721  0 
 110  142.684  0 
 109  142.598  0 
 108  142.457  0 
 107  142.255  0 

 107  142.255  0 
 106.059  142  0 
 106  141.987  0 
 105  141.703  0 
 104  141.338  0 
 103.261  141  0 
 103  140.896  0 
 102  140.415  0 
 101.305  140  0 
 101  139.835  0 
 100  139.185  0 
 99.7581  139  0 
 99  138.452  0 
 98.4724  138  0 
 98  137.606  0 
 97.3739  137  0 
 97  136.637  0 
 96.4209  136  0 
 96  135.521  0 
 95.5872  135  0 
 95  134.207  0 
 94.8584  134  0 
 94.213  133  0 
 94  132.637  0 
 93.6445  132  0 
 93.1537  131  0 
 93  130.65  0 
 92.7206  130  0 
 92.3503  129  0 
 92.0476  128  0 
 92  127.816  0 
 91.7841  127  0 
 91.5752  126  0 
 91.421  125  0 
 91.3177  124  0 
 91.263  123  0 
 91.2555  122  0 
 91.2949  121  0 
 91.3823  120  0 
 91.5194  119  0 
 91.7095  118  0 
 91.9568  117  0 
 92  116.858  0 
 92.2417  116  0 
 92.5863  115  0 
 93  114.007  0 
 93.0029  114  0 
 93.4606  113  0 
 94  112.011  0 
 94.0057  112  0 
 94.607  111  0 
 95  110.43  0 
 95.301  110  0 
 96  109.112  0 
 96.0917  109  0 
 96.9912  108  0 
 97  107.991  0 
 98  107.022  0 
 98.0247  107  0 
 99  106.176  0 
 99.2314  106  0 
 100  105.435  0 
 100.674  105  0 
 101  104.792  0 
 102  104.229  0 
 102.472  104  0 
 103  103.739  0 
 104  103.317  0 
 104.91  103  0 
 105  102.967  0 
 106  102.659  0 
 107  102.415  0 
 108  102.229  0 
 109  102.096  0 
 110  102.014  0 
 110.43  102  0 
 111  101.979  0 
 112  101.995  0 
 112.082  102  0 
 113  102.058  0 
 114  102.17  0 
 115  102.335  0 
 116  102.556  0 
 117  102.839  0 
 117.476  103  0 
 118  103.175  0 
 119  103.568  0 
 119.922  104  0 
 120  104.038  0 
 121  104.562  0 
 121.725  105  0 
 122  105.175  0 
 123  105.869  0 
 123.177  106  0 
 124  106.658  0 
 124.403  107  0 
 125  107.561  0 
 125.453  108  0 
 126  108.599  0 

 130.433  22  0 
 130.702  21  0 
 130.913  20  0 
 131  19.4554  0 
 131.088  19  0 
 131.226  18  0 
 131.313  17  0 
 131.35  16  0 
 131.34  15  0 
 131.28  14  0 
 131.17  13  0 
 131.004  12  0 
 131  11.9796  0 
 130.817  11  0 
 130.572  10  0 
 130.26  9  0 
 130  8.31328  0 
 129.889  8  0 
 129.48  7  0 
 129  6.05057  0 
 128.975  6  0 
 128.439  5  0 
 128  4.31014  0 
 127.802  4  0 
 127.08  3  0 
 127  2.89598  0 
 126.278  2  0 
 126  1.68421  0 
 125.355  1  0 
 125  0.643952  0 
 124.292  0  0 

 97.9086  0  0 
 97  0.851865  0 
 96.8621  1  0 
 96  1.94283  0 
 95.9533  2  0 
 95.153  3  0 
 95  3.20276  0 
 94.4461  4  0 
 94  4.71313  0 
 93.831  5  0 
 93.285  6  0 
 93  6.59543  0 
 92.8119  7  0 
 92.3957  8  0 
 92.052  9  0 
 92  9.17209  0 
 91.7472  10  0 
 91.4991  11  0 
 91.3071  12  0 
 91.1664  13  0 
 91.0736  14  0 
 91.0262  15  0 
 91.0228  16  0 
 91.0632  17  0 
 91.148  18  0 
 91.2787  19  0 
 91.4581  20  0 
 91.69  21  0 
 91.9796  22  0 
 92  22.0594  0 
 92.3006  23  0 
 92.6851  24  0 
 93  24.6959  0 
 93.1321  25  0 
 93.6304  26  0 
 94  26.6416  0 
 94.2044  27  0 
 94.8502  28  0 
 95  28.2102  0 
 95.5745  29  0 
 96  29.5271  0 
 96.3984  30  0 
 97  30.6581  0 
 97.3336  31  0 
 98  31.6438  0 
 98.4025  32  0 
 99  32.5102  0 
 99.6402  33  0 
 100  33.2717  0 
 101  33.9391  0 
 101.103  34  0 
 102  34.542  0 
 102.9  35  0 
 103  35.053  0 
 104  35.5174  0 
 105  35.8989  0 
 105.319  36  0 
 106  36.2345  0 
 107  36.5118  0 
 108  36.726  0 
 109  36.8827  0 
 110  36.9861  0 
 110.267  37  0 
 111  37.0442  0 
 112  37.0476  0 
 112.893  37  0 
 113  36.9948  0 
 114  36.8962  0 
 115  36.7425  0 
 116  36.5286  0 
 117  36.2471  0 
 117.707  36  0 
 118  35.9011  0 
 119  35.5039  0 
 120  35.0123  0 
 120.023  35  0 
 121  34.47  0 
 121.735  34  0 
 122  33.8251  0 
 123  33.0899  0 
 123.114  33  0 
 124  32.2566  0 
 124.284  32  0 
 125  31.2986  0 
 125.292  31  0 
 126  30.1964  0 
 126.171  30  0 
 126.945  29  0 
 127  28.9203  0 
 127.652  28  0 
 128  27.4206  0 
 128.267  27  0 
 128.813  26  0 
 129  25.5976  0 
 129.305  25  0 
 129.732  24  0 
 130  23.2401  0 
 130.096  23  0 
 130.433  22  0 

 32.9067  9  0 
 32.4581  8  0 
 32  7.15192  0 
 31.9128  7  0 
 31.2788  6  0 
 31  5.60542  0 
 30.5287  5  0 
 30  4.37466  0 
 29.6413  4  0 
 29  3.35903  0 
 28.5813  3  0 
 28  2.50581  0 
 27.285  2  0 
 27  1.7934  0 
 26  1.18874  0 
 25.6148  1  0 
 25  0.676829  0 
 24  0.261103  0 
 23.1762  0  0 

 14.4355  0  0 
 14  0.125093  0 
 13  0.496071  0 
 12  0.983131  0 
 11.9707  1  0 
 11  1.52602  0 
 10.3017  2  0 
 10  2.19931  0 
 9  2.99756  0 
 8.99732  3  0 
 8  3.92768  0 
 7.93223  4  0 
 7.04114  5  0 
 7  5.04935  0 
 6.2817  6  0 
 6  6.41981  0 
 5.6374  7  0 
 5.09719  8  0 
 5  8.20359  0 
 4.63271  9  0 
 4.25417  10  0 
 4  10.8427  0 
 3.95248  11  0 
 3.7055  12  0 
 3.52898  13  0 
 3.41757  14  0 
 3.36795  15  0 
 3.37861  16  0 
 3.44983  17  0 
 3.58365  18  0 
 3.784  19  0 
 4  19.7927  0 
